ProductKey,ProductAlternateKey,ProductSubcategoryKey,WeightUnitMeasureCode,SizeUnitMeasureCode,EnglishProductName,SpanishProductName,FrenchProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,EnglishDescription,FrenchDescription,ChineseDescription,ArabicDescription,HebrewDescription,ThaiDescription,GermanDescription,JapaneseDescription,TurkishDescription,StartDate,EndDate,Status
287,FR-R38B-52,14,LB ,CM ,"LL Road Frame - Black, 52","Cuadro de carretera GB: negro, 52","Cadre de vÇlo de route LL - noir, 52",204.63,TRUE,Black,500,375,337.22,52,48-52 CM,2.4,1,R ,202.332,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.","Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un träs bon rapport qualitÇ-prix.",LL ?????????????????????????????????,???? ?????? LL Frame ????? ???? ??????? ?? ????? ??????? ????? ??????? ??????? ?? ???? ?? ?????????? ??? ????? ??????? ?????????.,"????? ?- LL ????? ????? ????? ????? ??? ???, ????? ????? ????? ????? ?? ????? ????????? ????? ????.",???? LL ?????????????????????????????? ???????????????????????? ????????????????????????????,Mit dem LL-Rahmen fahren Sie sicher und komfortabel und profitieren von erstklassiger Sto·dÑmpfung in einem kostengÅnstigen Aluminiumrahmen.,LL ???????????????????????????????? ?????????????????????,"""LL Kadro gÅvenli ve konforlu sÅrÅ? sunar, de?erine uygun olarak fiyatland?r?lan alÅminyum kadrosu ÅstÅn áarpma ?iddeti emi?i sa?lar.""",7/1/2013 0:00,,Current
288,FR-M94S-42,12,LB ,CM ,"HL Mountain Frame - Silver, 42",,,623.84,TRUE,Silver,500,375,1204.32,42,42-46 CM,2.72,1,M ,722.5949,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,"Chaque cadre est fabriquÇ artisanalement dans notre atelier de Bordeaux afin d'obtenir le diamätre et l'Çpaisseur adaptÇs Ö un vÇlo tout-terrain de premier choix. Le cadre en aluminium soudÇ Ö chaud prÇsente un tube d'un plus grand diamätre, afin d'absorber les bosses.",??????????? Bothell ??????????????????????????????????????????????????????????,??? ?? ????? ?? ???? ?? ??? ??????? ?????? ?? ?????? ?????? Bothel ???? ??? ????? ???? ????? ??? ???? ?????? ???????? ????? ????? ????? ??????? ?? ?????? ?? ?????? ??????. ?????? ???? ?????????? ??????? ????????? ??????? ??????? ??? ??? ???? ???? ???????.,"?? ????? ?????? ????? ????? ???? ?- Bothell, ????? ????? ????? ????? ??????????? ??????? ?????? ????? ????? ?????? ?????. ?????? ?????????? ??????? ??????? ????, ?? ????? ????? ???? ???? ????? ?? ??????.",???????????????????????????????????????? Bothell ???????????????????????????????????????????????????????????????????  ?????????????????????????????? ?????????????????????????????????????,"""Jeder Rahmen wird in unserem Werk in Braunsfeld von Hand gefertigt und auf den optimalen Durchmesser und die optimale Dicke gebracht, die von einem erstklassigen Rahmen fÅr Mountainbikes erwartet werden. Der hitzebehandelte und geschwei·te Aluminiumrahmen hat ein Rohr mit grî·erem Durchmesser, das sto·dÑmpfend wirkt.""",???????Bothell ???????????? ????????????????????????????????????????????????????????????????????????,"""Her bir kadro Bothell tesisimizde, birinci s?n?f da? bisikleti kadrosu iáin gereken optimum áapta ve kal?nl?kta elde haz?rland?. Tavlanan ve kaynaklanan alÅminyum kadronun geni? áapl? borusu áarpma ?iddetini emer.""",7/1/2011 0:00,12/28/2007 0:00,
289,FR-M94S-42,12,LB ,CM ,"HL Mountain Frame - Silver, 42",,,660.91,TRUE,Silver,500,375,1240.45,42,42-46 CM,2.72,1,M ,744.2727,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,"Chaque cadre est fabriquÇ artisanalement dans notre atelier de Bordeaux afin d'obtenir le diamätre et l'Çpaisseur adaptÇs Ö un vÇlo tout-terrain de premier choix. Le cadre en aluminium soudÇ Ö chaud prÇsente un tube d'un plus grand diamätre, afin d'absorber les bosses.",??????????? Bothell ??????????????????????????????????????????????????????????,??? ?? ????? ?? ???? ?? ??? ??????? ?????? ?? ?????? ?????? Bothel ???? ??? ????? ???? ????? ??? ???? ?????? ???????? ????? ????? ????? ??????? ?? ?????? ?? ?????? ??????. ?????? ???? ?????????? ??????? ????????? ??????? ??????? ??? ??? ???? ???? ???????.,"?? ????? ?????? ????? ????? ???? ?- Bothell, ????? ????? ????? ????? ??????????? ??????? ?????? ????? ????? ?????? ?????. ?????? ?????????? ??????? ??????? ????, ?? ????? ????? ???? ???? ????? ?? ??????.",???????????????????????????????????????? Bothell ???????????????????????????????????????????????????????????????????  ?????????????????????????????? ?????????????????????????????????????,"""Jeder Rahmen wird in unserem Werk in Braunsfeld von Hand gefertigt und auf den optimalen Durchmesser und die optimale Dicke gebracht, die von einem erstklassigen Rahmen fÅr Mountainbikes erwartet werden. Der hitzebehandelte und geschwei·te Aluminiumrahmen hat ein Rohr mit grî·erem Durchmesser, das sto·dÑmpfend wirkt.""",???????Bothell ???????????? ????????????????????????????????????????????????????????????????????????,"""Her bir kadro Bothell tesisimizde, birinci s?n?f da? bisikleti kadrosu iáin gereken optimum áapta ve kal?nl?kta elde haz?rland?. Tavlanan ve kaynaklanan alÅminyum kadronun geni? áapl? borusu áarpma ?iddetini emer.""",7/1/2012 0:00,12/27/2008 0:00,
290,FR-M94S-42,12,LB ,CM ,"HL Mountain Frame - Silver, 42",,,747.2,TRUE,Silver,500,375,1364.5,42,42-46 CM,2.72,1,M ,818.7,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,"Chaque cadre est fabriquÇ artisanalement dans notre atelier de Bordeaux afin d'obtenir le diamätre et l'Çpaisseur adaptÇs Ö un vÇlo tout-terrain de premier choix. Le cadre en aluminium soudÇ Ö chaud prÇsente un tube d'un plus grand diamätre, afin d'absorber les bosses.",??????????? Bothell ??????????????????????????????????????????????????????????,??? ?? ????? ?? ???? ?? ??? ??????? ?????? ?? ?????? ?????? Bothel ???? ??? ????? ???? ????? ??? ???? ?????? ???????? ????? ????? ????? ??????? ?? ?????? ?? ?????? ??????. ?????? ???? ?????????? ??????? ????????? ??????? ??????? ??? ??? ???? ???? ???????.,"?? ????? ?????? ????? ????? ???? ?- Bothell, ????? ????? ????? ????? ??????????? ??????? ?????? ????? ????? ?????? ?????. ?????? ?????????? ??????? ??????? ????, ?? ????? ????? ???? ???? ????? ?? ??????.",???????????????????????????????????????? Bothell ???????????????????????????????????????????????????????????????????  ?????????????????????????????? ?????????????????????????????????????,"""Jeder Rahmen wird in unserem Werk in Braunsfeld von Hand gefertigt und auf den optimalen Durchmesser und die optimale Dicke gebracht, die von einem erstklassigen Rahmen fÅr Mountainbikes erwartet werden. Der hitzebehandelte und geschwei·te Aluminiumrahmen hat ein Rohr mit grî·erem Durchmesser, das sto·dÑmpfend wirkt.""",???????Bothell ???????????? ????????????????????????????????????????????????????????????????????????,"""Her bir kadro Bothell tesisimizde, birinci s?n?f da? bisikleti kadrosu iáin gereken optimum áapta ve kal?nl?kta elde haz?rland?. Tavlanan ve kaynaklanan alÅminyum kadronun geni? áapl? borusu áarpma ?iddetini emer.""",7/1/2013 0:00,,Current
291,FR-M94S-44,12,LB ,CM ,"HL Mountain Frame - Silver, 44",,,706.81,TRUE,Silver,500,375,1364.5,44,42-46 CM,2.76,1,M ,818.7,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,"Chaque cadre est fabriquÇ artisanalement dans notre atelier de Bordeaux afin d'obtenir le diamätre et l'Çpaisseur adaptÇs Ö un vÇlo tout-terrain de premier choix. Le cadre en aluminium soudÇ Ö chaud prÇsente un tube d'un plus grand diamätre, afin d'absorber les bosses.",??????????? Bothell ??????????????????????????????????????????????????????????,??? ?? ????? ?? ???? ?? ??? ??????? ?????? ?? ?????? ?????? Bothel ???? ??? ????? ???? ????? ??? ???? ?????? ???????? ????? ????? ????? ??????? ?? ?????? ?? ?????? ??????. ?????? ???? ?????????? ??????? ????????? ??????? ??????? ??? ??? ???? ???? ???????.,"?? ????? ?????? ????? ????? ???? ?- Bothell, ????? ????? ????? ????? ??????????? ??????? ?????? ????? ????? ?????? ?????. ?????? ?????????? ??????? ??????? ????, ?? ????? ????? ???? ???? ????? ?? ??????.",???????????????????????????????????????? Bothell ???????????????????????????????????????????????????????????????????  ?????????????????????????????? ?????????????????????????????????????,"""Jeder Rahmen wird in unserem Werk in Braunsfeld von Hand gefertigt und auf den optimalen Durchmesser und die optimale Dicke gebracht, die von einem erstklassigen Rahmen fÅr Mountainbikes erwartet werden. Der hitzebehandelte und geschwei·te Aluminiumrahmen hat ein Rohr mit grî·erem Durchmesser, das sto·dÑmpfend wirkt.""",???????Bothell ???????????? ????????????????????????????????????????????????????????????????????????,"""Her bir kadro Bothell tesisimizde, birinci s?n?f da? bisikleti kadrosu iáin gereken optimum áapta ve kal?nl?kta elde haz?rland?. Tavlanan ve kaynaklanan alÅminyum kadronun geni? áapl? borusu áarpma ?iddetini emer.""",7/1/2011 0:00,12/28/2007 0:00,
292,FR-M94S-52,12,LB ,CM ,"HL Mountain Frame - Silver, 48",,,706.81,TRUE,Silver,500,375,1364.5,48,48-52 CM,2.8,1,M ,818.7,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,"Chaque cadre est fabriquÇ artisanalement dans notre atelier de Bordeaux afin d'obtenir le diamätre et l'Çpaisseur adaptÇs Ö un vÇlo tout-terrain de premier choix. Le cadre en aluminium soudÇ Ö chaud prÇsente un tube d'un plus grand diamätre, afin d'absorber les bosses.",??????????? Bothell ??????????????????????????????????????????????????????????,??? ?? ????? ?? ???? ?? ??? ??????? ?????? ?? ?????? ?????? Bothel ???? ??? ????? ???? ????? ??? ???? ?????? ???????? ????? ????? ????? ??????? ?? ?????? ?? ?????? ??????. ?????? ???? ?????????? ??????? ????????? ??????? ??????? ??? ??? ???? ???? ???????.,"?? ????? ?????? ????? ????? ???? ?- Bothell, ????? ????? ????? ????? ??????????? ??????? ?????? ????? ????? ?????? ?????. ?????? ?????????? ??????? ??????? ????, ?? ????? ????? ???? ???? ????? ?? ??????.",???????????????????????????????????????? Bothell ???????????????????????????????????????????????????????????????????  ?????????????????????????????? ?????????????????????????????????????,"""Jeder Rahmen wird in unserem Werk in Braunsfeld von Hand gefertigt und auf den optimalen Durchmesser und die optimale Dicke gebracht, die von einem erstklassigen Rahmen fÅr Mountainbikes erwartet werden. Der hitzebehandelte und geschwei·te Aluminiumrahmen hat ein Rohr mit grî·erem Durchmesser, das sto·dÑmpfend wirkt.""",???????Bothell ???????????? ????????????????????????????????????????????????????????????????????????,"""Her bir kadro Bothell tesisimizde, birinci s?n?f da? bisikleti kadrosu iáin gereken optimum áapta ve kal?nl?kta elde haz?rland?. Tavlanan ve kaynaklanan alÅminyum kadronun geni? áapl? borusu áarpma ?iddetini emer.""",7/1/2011 0:00,12/28/2007 0:00,
293,FR-M94S-46,12,LB ,CM ,"HL Mountain Frame - Silver, 46",,,623.84,TRUE,Silver,500,375,1204.32,46,42-46 CM,2.84,1,M ,722.5949,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,"Chaque cadre est fabriquÇ artisanalement dans notre atelier de Bordeaux afin d'obtenir le diamätre et l'Çpaisseur adaptÇs Ö un vÇlo tout-terrain de premier choix. Le cadre en aluminium soudÇ Ö chaud prÇsente un tube d'un plus grand diamätre, afin d'absorber les bosses.",??????????? Bothell ??????????????????????????????????????????????????????????,??? ?? ????? ?? ???? ?? ??? ??????? ?????? ?? ?????? ?????? Bothel ???? ??? ????? ???? ????? ??? ???? ?????? ???????? ????? ????? ????? ??????? ?? ?????? ?? ?????? ??????. ?????? ???? ?????????? ??????? ????????? ??????? ??????? ??? ??? ???? ???? ???????.,"?? ????? ?????? ????? ????? ???? ?- Bothell, ????? ????? ????? ????? ??????????? ??????? ?????? ????? ????? ?????? ?????. ?????? ?????????? ??????? ??????? ????, ?? ????? ????? ???? ???? ????? ?? ??????.",???????????????????????????????????????? Bothell ???????????????????????????????????????????????????????????????????  ?????????????????????????????? ?????????????????????????????????????,"""Jeder Rahmen wird in unserem Werk in Braunsfeld von Hand gefertigt und auf den optimalen Durchmesser und die optimale Dicke gebracht, die von einem erstklassigen Rahmen fÅr Mountainbikes erwartet werden. Der hitzebehandelte und geschwei·te Aluminiumrahmen hat ein Rohr mit grî·erem Durchmesser, das sto·dÑmpfend wirkt.""",???????Bothell ???????????? ????????????????????????????????????????????????????????????????????????,"""Her bir kadro Bothell tesisimizde, birinci s?n?f da? bisikleti kadrosu iáin gereken optimum áapta ve kal?nl?kta elde haz?rland?. Tavlanan ve kaynaklanan alÅminyum kadronun geni? áapl? borusu áarpma ?iddetini emer.""",7/1/2011 0:00,12/28/2007 0:00,
294,FR-M94S-46,12,LB ,CM ,"HL Mountain Frame - Silver, 46",,,660.91,TRUE,Silver,500,375,1240.45,46,42-46 CM,2.84,1,M ,744.2727,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,"Chaque cadre est fabriquÇ artisanalement dans notre atelier de Bordeaux afin d'obtenir le diamätre et l'Çpaisseur adaptÇs Ö un vÇlo tout-terrain de premier choix. Le cadre en aluminium soudÇ Ö chaud prÇsente un tube d'un plus grand diamätre, afin d'absorber les bosses.",??????????? Bothell ??????????????????????????????????????????????????????????,??? ?? ????? ?? ???? ?? ??? ??????? ?????? ?? ?????? ?????? Bothel ???? ??? ????? ???? ????? ??? ???? ?????? ???????? ????? ????? ????? ??????? ?? ?????? ?? ?????? ??????. ?????? ???? ?????????? ??????? ????????? ??????? ??????? ??? ??? ???? ???? ???????.,"?? ????? ?????? ????? ????? ???? ?- Bothell, ????? ????? ????? ????? ??????????? ??????? ?????? ????? ????? ?????? ?????. ?????? ?????????? ??????? ??????? ????, ?? ????? ????? ???? ???? ????? ?? ??????.",???????????????????????????????????????? Bothell ???????????????????????????????????????????????????????????????????  ?????????????????????????????? ?????????????????????????????????????,"""Jeder Rahmen wird in unserem Werk in Braunsfeld von Hand gefertigt und auf den optimalen Durchmesser und die optimale Dicke gebracht, die von einem erstklassigen Rahmen fÅr Mountainbikes erwartet werden. Der hitzebehandelte und geschwei·te Aluminiumrahmen hat ein Rohr mit grî·erem Durchmesser, das sto·dÑmpfend wirkt.""",???????Bothell ???????????? ????????????????????????????????????????????????????????????????????????,"""Her bir kadro Bothell tesisimizde, birinci s?n?f da? bisikleti kadrosu iáin gereken optimum áapta ve kal?nl?kta elde haz?rland?. Tavlanan ve kaynaklanan alÅminyum kadronun geni? áapl? borusu áarpma ?iddetini emer.""",7/1/2012 0:00,12/27/2008 0:00,
295,FR-M94S-46,12,LB ,CM ,"HL Mountain Frame - Silver, 46",,,747.2,TRUE,Silver,500,375,1364.5,46,42-46 CM,2.84,1,M ,818.7,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,"Chaque cadre est fabriquÇ artisanalement dans notre atelier de Bordeaux afin d'obtenir le diamätre et l'Çpaisseur adaptÇs Ö un vÇlo tout-terrain de premier choix. Le cadre en aluminium soudÇ Ö chaud prÇsente un tube d'un plus grand diamätre, afin d'absorber les bosses.",??????????? Bothell ??????????????????????????????????????????????????????????,??? ?? ????? ?? ???? ?? ??? ??????? ?????? ?? ?????? ?????? Bothel ???? ??? ????? ???? ????? ??? ???? ?????? ???????? ????? ????? ????? ??????? ?? ?????? ?? ?????? ??????. ?????? ???? ?????????? ??????? ????????? ??????? ??????? ??? ??? ???? ???? ???????.,"?? ????? ?????? ????? ????? ???? ?- Bothell, ????? ????? ????? ????? ??????????? ??????? ?????? ????? ????? ?????? ?????. ?????? ?????????? ??????? ??????? ????, ?? ????? ????? ???? ???? ????? ?? ??????.",???????????????????????????????????????? Bothell ???????????????????????????????????????????????????????????????????  ?????????????????????????????? ?????????????????????????????????????,"""Jeder Rahmen wird in unserem Werk in Braunsfeld von Hand gefertigt und auf den optimalen Durchmesser und die optimale Dicke gebracht, die von einem erstklassigen Rahmen fÅr Mountainbikes erwartet werden. Der hitzebehandelte und geschwei·te Aluminiumrahmen hat ein Rohr mit grî·erem Durchmesser, das sto·dÑmpfend wirkt.""",???????Bothell ???????????? ????????????????????????????????????????????????????????????????????????,"""Her bir kadro Bothell tesisimizde, birinci s?n?f da? bisikleti kadrosu iáin gereken optimum áapta ve kal?nl?kta elde haz?rland?. Tavlanan ve kaynaklanan alÅminyum kadronun geni? áapl? borusu áarpma ?iddetini emer.""",7/1/2013 0:00,,Current
296,FR-M94B-42,12,LB ,CM ,"HL Mountain Frame - Black, 42",,,617.03,TRUE,Black,500,375,1191.17,42,42-46 CM,2.72,1,M ,714.7043,H ,U ,HL Mountain Frame,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,"Chaque cadre est fabriquÇ artisanalement dans notre atelier de Bordeaux afin d'obtenir le diamätre et l'Çpaisseur adaptÇs Ö un vÇlo tout-terrain de premier choix. Le cadre en aluminium soudÇ Ö chaud prÇsente un tube d'un plus grand diamätre, afin d'absorber les bosses.",??????????? Bothell ??????????????????????????????????????????????????????????,??? ?? ????? ?? ???? ?? ??? ??????? ?????? ?? ?????? ?????? Bothel ???? ??? ????? ???? ????? ??? ???? ?????? ???????? ????? ????? ????? ??????? ?? ?????? ?? ?????? ??????. ?????? ???? ?????????? ??????? ????????? ??????? ??????? ??? ??? ???? ???? ???????.,"?? ????? ?????? ????? ????? ???? ?- Bothell, ????? ????? ????? ????? ??????????? ??????? ?????? ????? ????? ?????? ?????. ?????? ?????????? ??????? ??????? ????, ?? ????? ????? ???? ???? ????? ?? ??????.",???????????????????????????????????????? Bothell ???????????????????????????????????????????????????????????????????  ?????????????????????????????? ?????????????????????????????????????,"""Jeder Rahmen wird in unserem Werk in Braunsfeld von Hand gefertigt und auf den optimalen Durchmesser und die optimale Dicke gebracht, die von einem erstklassigen Rahmen fÅr Mountainbikes erwartet werden. Der hitzebehandelte und geschwei·te Aluminiumrahmen hat ein Rohr mit grî·erem Durchmesser, das sto·dÑmpfend wirkt.""",???????Bothell ???????????? ????????????????????????????????????????????????????????????????????????,"""Her bir kadro Bothell tesisimizde, birinci s?n?f da? bisikleti kadrosu iáin gereken optimum áapta ve kal?nl?kta elde haz?rland?. Tavlanan ve kaynaklanan alÅminyum kadronun geni? áapl? borusu áarpma ?iddetini emer.""",7/1/2011 0:00,12/28/2007 0:00,
